Tiempo,Agujero,calidad,Tiempo proceso
3068237305
2024-07-04 16:19:12.392312,30,1,0.8590695858001709
2024-07-04 16:19:17.487436,31,3,0.8734169006347656
2024-07-04 16:19:31.893904,32,3,0.9146392345428467
2024-07-04 16:19:46.198251,33,3,0.8653905391693115
2024-07-04 16:20:05.274494,34,3,0.8074307441711426
2024-07-04 16:20:19.680665,35,3,0.8920102119445801
2024-07-04 16:20:34.097051,36,3,0.8193182945251465
2024-07-04 16:20:48.511563,37,3,0.8367955684661865
2024-07-04 16:21:02.907737,38,3,0.9136395454406738
2024-07-04 16:21:17.401935,39,3,0.8551151752471924
2024-07-04 16:21:36.562079,40,3,0.889624834060669
2024-07-04 16:21:51.056305,41,3,0.9490208625793457
2024-07-04 16:22:05.382398,42,3,0.8198199272155762
2024-07-04 16:22:19.684591,43,1,0.8643975257873535
2024-07-04 16:22:24.893759,44,3,0.8183889389038086
2024-07-04 16:22:39.209762,45,1,0.8892166614532471
2024-07-04 16:22:44.491790,46,3,0.844914436340332
2024-07-04 16:22:58.812287,47,3,0.788815975189209
2024-07-04 16:24:25.864010,48,1,0.909149169921875
2024-07-04 16:24:30.946751,49,1,0.9187042713165283
2024-07-04 16:24:36.195781,50,1,0.8828487396240234
2024-07-04 16:24:41.362809,51,1,0.8105638027191162
2024-07-04 16:24:46.503535,52,1,0.8660149574279785
2024-07-04 16:24:51.668757,53,3,0.8159565925598145
2024-07-04 16:25:05.909292,54,3,0.8324644565582275
2024-07-04 16:25:20.283765,55,3,0.9565567970275879
2024-07-04 16:25:34.766107,56,3,0.8588409423828125
2024-07-04 16:25:48.974312,57,3,0.7853050231933594
2024-07-04 16:26:03.294145,58,3,0.9097425937652588
2024-07-04 16:26:22.257609,59,3,0.8598051071166992
2024-07-04 16:26:36.469792,60,3,0.8253812789916992
2024-07-04 16:26:50.686283,61,3,0.90578293800354
2024-07-04 16:27:05.099324,62,3,0.7838842868804932
2024-07-04 16:27:19.399485,63,3,0.8502569198608398
2024-07-04 16:27:33.789338,64,3,0.9543421268463135
2024-07-04 16:27:53.078281,65,3,0.8050854206085205
2024-07-04 16:28:07.361858,66,3,0.8740212917327881
2024-07-04 16:28:21.692894,67,3,0.9460866451263428
2024-07-04 16:28:36.372209,68,3,0.8713891506195068
2024-07-04 16:28:50.678369,69,3,0.8844630718231201
2024-07-04 16:29:04.947870,70,3,0.8405218124389648
2024-07-04 16:30:00.274439,71,3,0.8954894542694092
2024-07-04 16:30:14.695874,72,1,0.8556225299835205
2024-07-04 16:31:58.857845,1,3,0.9188530445098877
2024-07-04 16:32:13.247561,2,1,0.9252448081970215
2024-07-04 16:32:18.572445,3,3,0.904486894607544
2024-07-04 16:32:32.988554,4,1,0.8761458396911621
2024-07-04 16:32:38.202052,5,1,0.8689672946929932
2024-07-04 16:32:43.278107,6,0,0.8575410842895508
2024-07-04 16:32:49.642653,7,3,0.9303057193756104
2024-07-04 16:33:04.074532,8,2,0.8769686222076416
2024-07-04 16:33:09.252926,9,1,0.8130388259887695
2024-07-04 16:33:14.338749,10,3,0.8436319828033447
2024-07-04 16:33:28.763085,11,3,0.8301751613616943
2024-07-04 16:33:47.744673,12,1,0.9304425716400146
2024-07-04 16:33:53.035425,13,3,0.8531177043914795
2024-07-04 16:34:07.247720,14,3,0.774918794631958
2024-07-04 16:34:21.667052,15,1,0.8041467666625977
2024-07-04 16:34:26.645712,16,3,0.8967306613922119
2024-07-04 16:34:41.187384,17,1,0.8880655765533447
2024-07-04 16:34:46.461164,18,1,0.8210232257843018
2024-07-04 16:34:51.600708,19,1,0.8449368476867676
2024-07-04 16:34:56.743470,20,1,0.7729508876800537
2024-07-04 16:35:01.892268,21,3,0.880373477935791
2024-07-04 16:35:16.145389,22,1,0.852555513381958
2024-07-04 16:35:21.357396,23,3,0.8949639797210693
2024-07-04 16:35:35.741264,24,3,0.794903039932251
2024-07-04 16:35:54.846780,25,3,0.8503503799438477
2024-07-04 16:36:09.148795,26,3,0.902625322341919
2024-07-04 16:36:23.664270,27,1,0.8903157711029053
2024-07-04 16:36:28.857526,28,3,0.8111147880554199
2024-07-04 16:36:43.134105,29,1,0.8553121089935303
2024-07-04 16:36:48.347086,30,1,0.843130350112915
2024-07-04 16:36:53.586559,31,1,0.8816032409667969
2024-07-04 16:36:58.887303,32,1,0.8072099685668945
2024-07-04 16:37:03.964547,33,1,0.8401997089385986
2024-07-04 16:37:09.156630,34,1,0.8935115337371826
2024-07-04 16:37:14.356389,35,3,0.7784876823425293
2024-07-04 16:37:28.762797,36,1,0.8115110397338867
2024-07-04 16:37:33.848708,37,3,0.8382406234741211
2024-07-04 16:37:48.254352,38,1,0.9074585437774658
2024-07-04 16:37:53.440037,39,3,0.8122632503509521
2024-07-04 16:43:43.154802,40,1,0.9292221069335938
2024-07-04 16:43:48.454709,41,1,0.9184665679931641
2024-07-04 16:43:53.632676,42,3,0.8530340194702148
2024-07-04 16:44:08.074983,43,2,0.8648879528045654
2024-07-04 16:44:13.353948,44,1,0.829291820526123
2024-07-04 16:44:18.570511,45,1,0.8158266544342041
2024-07-04 16:44:23.665954,46,3,0.8739457130432129
2024-07-04 16:44:38.131378,47,3,0.9090831279754639
2024-07-04 16:44:52.627936,48,3,0.8327937126159668
2024-07-04 16:45:07.059317,49,3,0.8348183631896973
2024-07-04 16:45:21.345231,50,3,0.9291512966156006
2024-07-04 16:45:40.638857,51,1,0.8039586544036865
2024-07-04 16:45:45.619926,52,3,0.8343110084533691
2024-07-04 16:45:59.967943,53,3,0.8813669681549072
2024-07-04 16:46:14.442282,54,1,0.9051575660705566
2024-07-04 16:46:19.764155,55,1,0.8331778049468994
2024-07-04 16:46:24.940718,56,3,0.8336176872253418
2024-07-04 16:46:39.326504,57,3,0.8320536613464355
2024-07-04 16:46:53.648545,58,3,0.9256374835968018
2024-07-04 16:47:08.161734,59,3,0.8193151950836182
2024-07-04 16:47:27.432266,60,1,0.8451540470123291
2024-07-04 16:47:32.630370,61,2,0.8151950836181641
2024-07-04 16:47:37.725076,62,3,0.9164688587188721
2024-07-04 16:47:52.237297,63,3,0.9157724380493164
2024-07-04 16:48:06.612251,64,3,0.8614518642425537
2024-07-04 16:48:21.058311,65,3,0.8248586654663086
2024-07-04 16:48:35.531362,66,1,0.9351167678833008
2024-07-04 16:48:40.797975,67,1,0.873788595199585
2024-07-04 16:48:45.924848,68,1,0.8524491786956787
2024-07-04 16:48:51.152705,69,1,0.8238012790679932
2024-07-04 16:48:56.318788,70,3,0.8231916427612305
2024-07-04 16:49:10.663244,71,1,0.8893074989318848
2024-07-04 16:49:15.834763,72,1,0.8368041515350342
2024-07-04 16:51:23.753467,1,3,0.9196186065673828
2024-07-04 16:52:49.347177,2,3,0.9254415035247803
2024-07-04 16:53:03.804666,3,1,0.8544213771820068
2024-07-04 16:53:08.985297,4,3,0.8614754676818848
2024-07-04 16:53:23.337133,5,1,0.7878439426422119
2024-07-04 16:53:28.411664,6,1,0.8642549514770508
2024-07-04 16:53:33.644646,7,3,0.7974424362182617
2024-07-04 16:53:47.994493,8,3,0.9221622943878174
2024-07-04 16:54:02.527142,9,1,0.8260707855224609
2024-07-04 16:54:07.757447,10,3,0.8545234203338623
2024-07-04 17:03:11.599212,11,3,0.9777634143829346
2024-07-04 17:03:30.911907,12,3,0.9609763622283936
2024-07-04 17:03:45.386240,13,2,0.8907012939453125
2024-07-04 17:03:50.583164,14,3,0.7994513511657715
2024-07-04 17:04:04.895632,15,1,0.8157434463500977
2024-07-04 17:04:09.982662,16,3,0.8841264247894287
2024-07-04 17:04:24.475546,17,3,0.9616804122924805
2024-07-04 17:04:38.883992,18,3,0.7985503673553467
2024-07-04 17:04:53.194706,19,1,0.8501718044281006
2024-07-04 17:04:58.374335,20,3,0.8773272037506104
2024-07-04 17:05:17.601408,21,3,0.9285998344421387
2024-07-04 17:05:32.124792,22,3,0.8420679569244385
2024-07-04 17:05:46.477689,23,1,0.8026564121246338
2024-07-04 17:05:51.468788,24,3,0.8836929798126221
2024-07-04 17:06:05.925173,25,3,0.9147586822509766
2024-07-04 17:06:20.212418,26,3,0.8944523334503174
2024-07-04 17:06:34.578976,27,3,0.8380496501922607
2024-07-04 17:08:02.278569,28,3,0.9605128765106201
2024-07-04 17:08:16.826193,29,1,0.8770666122436523
2024-07-04 17:08:22.022847,30,3,0.844444751739502
2024-07-04 17:08:36.484196,31,1,0.8618967533111572
2024-07-04 17:08:41.707865,32,3,0.8489313125610352
2024-07-04 17:08:56.097170,33,3,0.919849157333374
2024-07-04 17:09:10.678105,34,1,0.8760459423065186
2024-07-04 17:09:15.902612,35,3,0.8501694202423096
2024-07-04 17:09:30.173399,36,1,0.7746264934539795
2024-07-04 17:09:35.282363,37,3,0.8659794330596924
2024-07-04 17:09:54.398449,38,3,0.9742856025695801
2024-07-04 17:10:08.963056,39,1,0.8161945343017578
2024-07-04 17:10:14.098406,40,3,0.7945659160614014
2024-07-04 17:10:28.286386,41,0,0.8761053085327148
2024-07-04 17:10:34.722060,42,1,0.8412232398986816
2024-07-04 17:10:39.918884,43,3,0.8965005874633789
2024-07-04 17:10:54.359939,44,0,0.8234896659851074
2024-07-04 17:11:00.792175,45,3,0.7822222709655762
2024-07-04 17:11:15.109403,46,3,0.8076298236846924
2024-07-04 17:11:29.370325,47,3,0.8413441181182861
2024-07-04 17:11:48.517195,48,1,0.8309807777404785
2024-07-04 17:11:53.695561,49,3,0.847602367401123
2024-07-04 17:12:08.020568,50,3,0.8231985569000244
2024-07-04 17:12:22.397712,51,3,0.8741621971130371
2024-07-04 17:14:50.877445,52,3,0.8962829113006592
2024-07-04 17:15:05.385621,53,1,0.927558183670044
2024-07-04 17:15:10.665631,54,1,0.8222372531890869
2024-07-04 17:15:15.785616,55,1,0.8002543449401855
2024-07-04 17:15:20.881849,56,3,0.822810173034668
2024-07-04 17:15:35.203918,57,1,0.8541975021362305
2024-07-04 17:15:40.291033,58,3,0.8063759803771973
2024-07-04 17:17:21.786606,59,3,0.984799861907959
2024-07-04 17:17:36.188313,60,3,0.8869833946228027
2024-07-04 17:17:50.565268,61,3,0.8464925289154053
2024-07-04 17:18:04.980751,62,3,0.8742353916168213
2024-07-04 17:18:19.379839,63,3,0.9652941226959229
2024-07-04 17:18:33.887504,64,3,0.8872854709625244
2024-07-04 17:18:53.312436,65,3,0.8605167865753174
2024-07-04 17:19:07.486196,66,1,0.9117622375488281
2024-07-04 17:19:12.698810,67,1,0.8375189304351807
2024-07-04 17:19:17.878978,68,3,0.8094325065612793
2024-07-04 17:19:32.286857,69,3,0.8680989742279053
2024-07-04 17:19:46.686636,70,1,0.8748669624328613
2024-07-04 17:19:51.873610,71,3,0.8122732639312744
2024-07-04 17:20:06.183027,72,3,0.7979028224945068
