Tiempo,Agujero,calidad,Tiempo proceso
2024-07-03 18:10:25.595911,34,1,0.865882158279419
2024-07-03 18:10:30.836525,35,3,0.9010300636291504
2024-07-03 18:10:45.305362,36,1,0.8366403579711914
2024-07-03 18:10:50.455062,37,3,0.7707259654998779
2024-07-03 18:11:04.611294,38,1,0.86045241355896
2024-07-03 18:11:09.796772,39,3,0.8241941928863525
2024-07-03 18:11:24.117740,40,3,0.8607897758483887
2024-07-03 18:11:38.543798,41,3,0.8382601737976074
2024-07-03 18:12:55.710877,42,1,0.9316709041595459
2024-07-03 18:13:01.061161,43,1,0.9121558666229248
2024-07-03 18:13:06.209743,44,3,0.8137006759643555
2024-07-03 18:13:20.514854,45,3,0.8459067344665527
2024-07-03 18:13:34.800039,46,3,0.8007831573486328
2024-07-03 18:13:49.191779,47,1,0.9123330116271973
2024-07-03 18:13:54.398335,48,1,0.8467915058135986
2024-07-03 18:13:59.518767,49,3,0.8568546772003174
2024-07-03 18:14:13.925555,50,0,0.8183548450469971
2024-07-03 18:14:20.327827,51,3,0.8172318935394287
2024-07-03 18:14:34.723955,52,1,0.8756945133209229
2024-07-03 18:14:39.902809,53,3,0.8493905067443848
2024-07-03 18:14:59.027772,54,3,0.8533246517181396
2024-07-03 18:15:13.449550,55,3,0.836275577545166
2024-07-03 18:15:27.808547,56,1,0.9017548561096191
2024-07-03 18:15:33.033299,57,3,0.8043010234832764
2024-07-03 18:15:47.397450,58,1,0.866995096206665
2024-07-03 18:15:52.507312,59,3,0.8679904937744141
2024-07-03 18:16:06.830464,60,3,0.9046297073364258
2024-07-03 18:16:21.355193,61,3,0.8577656745910645
2024-07-03 18:18:12.304240,61,1,0.9515209197998047
2024-07-03 18:18:17.496381,62,3,0.9562482833862305
2024-07-03 18:21:40.942190,63,3,0.9417433738708496
2024-07-03 18:21:55.408548,64,3,0.89678955078125
2024-07-03 18:22:09.795821,65,1,0.8576066493988037
2024-07-03 18:22:15.020327,66,1,0.8295226097106934
2024-07-03 18:22:20.095484,67,1,0.8777494430541992
2024-07-03 18:22:25.228531,68,3,0.8618769645690918
2024-07-03 18:22:39.540055,69,3,0.8744454383850098
2024-07-03 18:22:53.898656,70,1,0.8634777069091797
2024-07-03 18:22:59.096807,71,3,0.7860827445983887
2024-07-03 18:23:13.404787,72,3,0.84649658203125
2024-07-03 18:25:56.933779,1,3,0.9193992614746094
2024-07-03 18:26:11.431574,2,3,0.9209954738616943
2024-07-03 18:30:46.690133,1,1,0.8930435180664062
2024-07-03 18:30:51.925494,2,1,0.947885274887085
2024-07-03 18:32:48.806706,1,1,0.8645267486572266
2024-07-03 18:32:53.994918,2,1,0.9013254642486572
2024-07-03 18:33:33.079836,1,1,0.8598623275756836
2024-07-03 18:35:58.580030,1,1,0.9322693347930908
2024-07-03 18:36:03.667516,2,1,0.897580623626709
2024-07-03 18:36:08.894617,3,1,0.8532660007476807
2024-07-03 18:36:14.092462,4,1,0.7965726852416992
2024-07-03 18:36:19.151653,5,1,0.8952269554138184
2024-07-03 18:36:24.417693,6,1,0.8289945125579834
2024-07-03 18:36:29.598080,7,1,0.8451378345489502
2024-07-03 18:36:34.788681,8,2,0.8656632900238037
2024-07-03 18:36:39.953758,9,1,0.7848644256591797
2024-07-03 18:40:02.920237,1,1,0.9228341579437256
2024-07-03 18:43:40.921504,1,1,0.9229862689971924
2024-07-03 18:48:37.255953,1,1,0.9425992965698242
2024-07-03 18:55:31.921618,1,1,0.951678991317749
2024-07-03 18:56:51.589252,1,1,0.983992338180542
2024-07-03 18:56:56.885065,2,1,0.8984031677246094
2024-07-03 18:58:08.212955,1,1,0.9300463199615479
2024-07-03 18:58:13.419602,2,1,0.8540933132171631
2024-07-03 18:58:18.615064,3,1,0.8378870487213135
2024-07-03 18:58:23.827225,4,1,0.8357231616973877
2024-07-03 18:58:29.014713,5,1,0.8583893775939941
2024-07-03 18:58:34.234722,6,1,0.8535926342010498
2024-07-03 18:58:39.419740,7,1,0.8534629344940186
2024-07-03 18:58:44.612485,8,1,0.8589119911193848
2024-07-03 18:58:49.800234,9,1,0.7559962272644043
2024-07-03 18:58:54.870555,10,1,0.879368782043457
2024-07-03 18:59:00.100523,11,1,0.848351001739502
