Tiempo,Agujero,calidad,Tiempo proceso
2024-07-04 17:59:36.790810,41,3,0.8794410228729248
2024-07-04 17:59:51.316559,42,3,0.8533267974853516
2024-07-04 18:00:10.501802,43,3,0.8764989376068115
2024-07-04 18:00:24.988435,44,3,0.8015165328979492
2024-07-04 18:00:39.390991,45,3,0.8108773231506348
2024-07-04 18:00:53.702663,46,1,0.8752386569976807
2024-07-04 18:00:58.896246,47,1,0.8775110244750977
2024-07-04 18:01:04.088332,48,1,0.8812975883483887
2024-07-04 18:01:09.203081,49,2,0.7997415065765381
2024-07-04 18:01:14.280645,50,3,0.8726987838745117
2024-07-04 18:01:28.676993,51,1,0.7930724620819092
2024-07-04 18:01:33.668634,52,1,0.8764441013336182
2024-07-04 18:01:38.923582,53,3,0.8274753093719482
2024-07-04 18:01:53.286271,54,3,0.9203779697418213
2024-07-04 18:03:18.998622,55,1,0.9472568035125732
2024-07-04 18:03:24.217080,56,1,0.9150428771972656
2024-07-04 18:03:29.519779,57,1,0.8313803672790527
2024-07-04 18:03:34.673668,58,3,0.8769879341125488
2024-07-04 18:03:49.014592,59,3,0.8597989082336426
2024-07-04 18:04:03.290737,60,3,0.8621492385864258
2024-07-04 18:04:17.615754,61,3,0.9508142471313477
2024-07-04 18:04:32.122364,62,3,0.870079517364502
2024-07-04 18:04:46.480640,63,3,0.8326702117919922
2024-07-04 18:05:05.610866,64,3,0.8656504154205322
2024-07-04 18:05:20.002774,65,3,0.8794336318969727
2024-07-04 18:05:34.392707,66,3,0.8447589874267578
2024-07-04 18:05:48.668497,67,1,0.8761985301971436
2024-07-04 18:05:53.920713,68,1,0.8444249629974365
2024-07-04 18:05:59.102727,69,3,0.8698437213897705
2024-07-04 18:06:13.473325,70,3,0.814694881439209
2024-07-04 18:06:27.901053,71,0,0.8391239643096924
2024-07-04 18:06:34.423859,72,3,0.9147653579711914
2024-07-04 18:32:25.014441,1,1,0.9326777458190918
2024-07-04 18:32:30.204772,2,1,0.9372658729553223
2024-07-04 18:32:35.400723,3,1,0.8788740634918213
2024-07-04 18:32:40.490693,4,1,0.7874984741210938
2024-07-04 18:32:45.597905,5,1,0.8356716632843018
2024-07-04 18:32:50.791420,6,1,0.8543789386749268
2024-07-04 18:32:56.047548,7,1,0.8515887260437012
2024-07-04 18:33:01.240934,8,1,0.8915059566497803
2024-07-04 18:33:06.488498,9,1,0.846215009689331
2024-07-04 18:33:11.622951,10,1,0.7973856925964355
2024-07-04 18:33:16.714323,11,3,0.9282588958740234
2024-07-04 18:33:31.141314,12,1,0.8488430976867676
2024-07-04 18:33:36.324344,13,1,0.8240077495574951
2024-07-04 18:33:41.505019,14,1,0.8418433666229248
2024-07-04 18:33:46.635965,15,3,0.7881865501403809
2024-07-04 18:34:00.910053,16,1,0.8705196380615234
2024-07-04 18:34:06.043539,17,3,0.9211287498474121
2024-07-04 18:34:20.637917,18,3,0.838902473449707
2024-07-04 18:34:34.974017,19,1,0.8765933513641357
2024-07-04 18:34:40.098136,20,3,0.8691072463989258
2024-07-04 18:34:54.528953,21,1,0.9063735008239746
2024-07-04 18:34:59.702576,22,1,0.8938953876495361
2024-07-04 18:35:04.898280,23,3,0.7994859218597412
2024-07-04 18:36:10.282829,24,1,0.956719160079956
2024-07-04 18:36:15.605977,25,1,0.814361572265625
2024-07-04 18:36:20.743416,26,1,0.8201727867126465
2024-07-04 18:36:25.925997,27,1,0.9129822254180908
2024-07-04 18:36:31.184603,28,1,0.8771076202392578
2024-07-04 18:36:36.416718,29,3,0.8473668098449707
2024-07-04 18:36:50.920561,30,1,0.8382179737091064
2024-07-04 18:36:56.185140,31,1,0.8261010646820068
2024-07-04 18:37:01.211401,32,1,0.8672125339508057
2024-07-04 18:37:06.387157,33,1,0.8007152080535889
2024-07-04 18:37:11.499552,34,1,0.9108459949493408
2024-07-04 18:37:16.670700,35,1,0.9028270244598389
2024-07-04 18:37:21.916589,36,1,0.8412840366363525
2024-07-04 18:37:27.092438,37,1,0.8638861179351807
2024-07-04 18:37:32.283891,38,3,0.8911252021789551
2024-07-04 18:37:46.699109,39,2,0.792686939239502
2024-07-04 18:37:51.727064,40,1,0.8254721164703369
2024-07-04 18:37:56.915307,41,1,0.9225080013275146
2024-07-04 18:38:02.017146,42,1,0.8609216213226318
2024-07-04 18:38:07.222924,43,1,0.8597824573516846
2024-07-04 18:38:12.401747,44,1,0.7916522026062012
2024-07-04 18:38:17.542232,45,1,0.870110034942627
2024-07-04 18:38:22.830245,46,3,0.8260228633880615
2024-07-04 18:38:37.027770,47,3,0.8542675971984863
2024-07-04 18:38:51.285638,48,3,0.895937442779541
2024-07-04 18:39:05.719637,49,3,0.8433277606964111
2024-07-04 18:39:25.003604,50,1,0.8599629402160645
2024-07-04 18:39:30.171513,51,3,0.9021503925323486
2024-07-04 18:39:44.735952,52,1,0.8556454181671143
2024-07-04 18:39:49.783403,53,1,0.805753231048584
2024-07-04 18:39:54.914456,54,1,0.7960431575775146
2024-07-04 18:39:59.988290,55,1,0.8774058818817139
2024-07-04 18:40:05.118217,56,3,0.8235428333282471
2024-07-04 18:40:19.419254,57,1,0.9162681102752686
2024-07-04 18:40:24.715261,58,1,0.8309304714202881
2024-07-04 18:40:29.906402,59,1,0.803715705871582
2024-07-04 18:40:34.988515,60,1,0.8770639896392822
2024-07-04 18:40:40.067514,61,1,0.8186945915222168
2024-07-04 18:40:45.064532,62,1,0.7754652500152588
2024-07-04 18:40:50.074445,63,1,0.8616414070129395
2024-07-04 18:40:55.190111,64,1,0.8597071170806885
2024-07-04 18:41:00.387121,65,1,0.9224224090576172
2024-07-04 18:41:05.586474,66,1,0.8882927894592285
2024-07-04 18:41:10.784797,67,1,0.8898441791534424
2024-07-04 18:41:16.014544,68,1,0.8602550029754639
2024-07-04 18:41:21.190264,69,1,0.7948284149169922
2024-07-04 18:41:26.176681,70,1,0.8351337909698486
2024-07-04 18:41:31.407808,71,1,0.8397607803344727
2024-07-04 18:41:36.588525,72,1,0.8643410205841064
