Tiempo,Agujero,calidad,Tiempo proceso
2024-07-31 12:36:04.222367,4,1,2.7274348735809326
2024-07-31 12:36:10.030180,4,1,0.8151824474334717
2024-07-31 12:36:19.976187,72,1,0.766599178314209
