,num_bandeja,idx,longitud_hoja,calidad_plantin,prediccion_calidad,h_filename,v_filename,pre_eval,evaluacion_prediccion
163,3,A20,40.4,2.0,1.0,h-2024-07-04_16-34-57.504585_ll_A20_C1.jpg,v-2024-07-04_16-34-57.504585_ll_A20_C1.jpg,1.0,1.0
164,3,A21,35.37,2.0,3.0,h-2024-07-04_16-35-02.754969_ll_A21_C3.jpg,v-2024-07-04_16-35-02.754969_ll_A21_C3.jpg,-1.0,0.0
165,3,A22,33.79,2.0,1.0,h-2024-07-04_16-35-16.986547_ll_A22_C1.jpg,v-2024-07-04_16-35-16.986547_ll_A22_C1.jpg,1.0,1.0
166,3,A23,31.36,2.0,3.0,h-2024-07-04_16-35-22.235146_ll_A23_C3.jpg,v-2024-07-04_16-35-22.235146_ll_A23_C3.jpg,-1.0,0.0
167,3,A24,44.89,2.0,3.0,h-2024-07-04_16-35-36.524498_ll_A24_C3.jpg,v-2024-07-04_16-35-36.524498_ll_A24_C3.jpg,-1.0,0.0
168,3,A25,57.03,3.0,3.0,h-2024-07-04_16-35-55.680087_ll_A25_C3.jpg,v-2024-07-04_16-35-55.680087_ll_A25_C3.jpg,0.0,1.0
169,3,A26,57.8,3.0,3.0,h-2024-07-04_16-36-10.034309_ll_A26_C3.jpg,v-2024-07-04_16-36-10.034309_ll_A26_C3.jpg,0.0,1.0
170,3,A27,0.0,2.0,1.0,h-2024-07-04_16-36-24.535745_ll_A27_C1.jpg,v-2024-07-04_16-36-24.535745_ll_A27_C1.jpg,1.0,1.0
171,3,A28,30.96,2.0,3.0,h-2024-07-04_16-36-29.652656_ll_A28_C3.jpg,v-2024-07-04_16-36-29.652656_ll_A28_C3.jpg,-1.0,0.0
172,3,A29,36.03,2.0,1.0,h-2024-07-04_16-36-43.970856_ll_A29_C1.jpg,v-2024-07-04_16-36-43.970856_ll_A29_C1.jpg,1.0,1.0
173,3,A30,0.0,2.0,1.0,h-2024-07-04_16-36-49.172520_ll_A30_C1.jpg,v-2024-07-04_16-36-49.172520_ll_A30_C1.jpg,1.0,1.0
174,3,A31,0.0,2.0,1.0,h-2024-07-04_16-36-54.451250_ll_A31_C1.jpg,v-2024-07-04_16-36-54.451250_ll_A31_C1.jpg,1.0,1.0
175,3,A32,0.0,2.0,1.0,h-2024-07-04_16-36-59.676075_ll_A32_C1.jpg,v-2024-07-04_16-36-59.676075_ll_A32_C1.jpg,1.0,1.0
176,3,A33,9.66,2.0,1.0,h-2024-07-04_16-37-04.792316_ll_A33_C1.jpg,v-2024-07-04_16-37-04.792316_ll_A33_C1.jpg,1.0,1.0
177,3,A34,0.0,2.0,1.0,h-2024-07-04_16-37-10.031950_ll_A34_C1.jpg,v-2024-07-04_16-37-10.031950_ll_A34_C1.jpg,1.0,1.0
178,3,A35,49.21,2.0,3.0,h-2024-07-04_16-37-15.122455_ll_A35_C3.jpg,v-2024-07-04_16-37-15.122455_ll_A35_C3.jpg,-1.0,0.0
179,3,A36,42.28,2.0,1.0,h-2024-07-04_16-37-29.556160_ll_A36_C1.jpg,v-2024-07-04_16-37-29.556160_ll_A36_C1.jpg,1.0,1.0
180,3,A37,46.27,2.0,3.0,h-2024-07-04_16-37-34.670305_ll_A37_C3.jpg,v-2024-07-04_16-37-34.670305_ll_A37_C3.jpg,-1.0,0.0
181,3,A38,0.0,2.0,1.0,h-2024-07-04_16-37-49.143967_ll_A38_C1.jpg,v-2024-07-04_16-37-49.143967_ll_A38_C1.jpg,1.0,1.0
182,3,A39,66.17,3.0,3.0,h-2024-07-04_16-37-54.235715_ll_A39_C3.jpg,v-2024-07-04_16-37-54.235715_ll_A39_C3.jpg,0.0,1.0
183,3,A40,0.0,2.0,1.0,h-2024-07-04_16-43-44.066290_ll_A40_C1.jpg,v-2024-07-04_16-43-44.066290_ll_A40_C1.jpg,1.0,1.0
184,3,A41,0.0,2.0,1.0,h-2024-07-04_16-43-49.355029_ll_A41_C1.jpg,v-2024-07-04_16-43-49.355029_ll_A41_C1.jpg,1.0,1.0
185,3,A42,47.04,2.0,3.0,h-2024-07-04_16-43-54.468753_ll_A42_C3.jpg,v-2024-07-04_16-43-54.468753_ll_A42_C3.jpg,-1.0,0.0
186,3,A43,20.32,2.0,2.0,h-2024-07-04_16-44-08.922825_ll_A43_C2.jpg,v-2024-07-04_16-44-08.922825_ll_A43_C2.jpg,0.0,1.0
187,3,A44,0.0,2.0,1.0,h-2024-07-04_16-44-14.164976_ll_A44_C1.jpg,v-2024-07-04_16-44-14.164976_ll_A44_C1.jpg,1.0,1.0
188,3,A45,0.0,2.0,1.0,h-2024-07-04_16-44-19.369213_ll_A45_C1.jpg,v-2024-07-04_16-44-19.369213_ll_A45_C1.jpg,1.0,1.0
189,3,A46,31.59,2.0,3.0,h-2024-07-04_16-44-24.522983_ll_A46_C3.jpg,v-2024-07-04_16-44-24.522983_ll_A46_C3.jpg,-1.0,0.0
190,3,A47,31.2,2.0,3.0,h-2024-07-04_16-44-39.023935_ll_A47_C3.jpg,v-2024-07-04_16-44-39.023935_ll_A47_C3.jpg,-1.0,0.0
191,3,A48,40.22,2.0,3.0,h-2024-07-04_16-44-53.444002_ll_A48_C3.jpg,v-2024-07-04_16-44-53.444002_ll_A48_C3.jpg,-1.0,0.0
192,3,A49,46.35,2.0,3.0,h-2024-07-04_16-45-07.876575_ll_A49_C3.jpg,v-2024-07-04_16-45-07.876575_ll_A49_C3.jpg,-1.0,0.0
193,3,A50,11.26,2.0,3.0,h-2024-07-04_16-45-22.257386_ll_A50_C3.jpg,v-2024-07-04_16-45-22.257386_ll_A50_C3.jpg,-1.0,0.0
194,3,A51,0.0,2.0,1.0,h-2024-07-04_16-45-41.429915_ll_A51_C1.jpg,v-2024-07-04_16-45-41.429915_ll_A51_C1.jpg,1.0,1.0
195,3,A52,34.96,2.0,3.0,h-2024-07-04_16-45-46.437505_ll_A52_C3.jpg,v-2024-07-04_16-45-46.437505_ll_A52_C3.jpg,-1.0,0.0
196,3,A53,58.74,3.0,3.0,h-2024-07-04_16-46-00.832453_ll_A53_C3.jpg,v-2024-07-04_16-46-00.832453_ll_A53_C3.jpg,0.0,1.0
197,3,A54,0.0,2.0,1.0,h-2024-07-04_16-46-15.329376_ll_A54_C1.jpg,v-2024-07-04_16-46-15.329376_ll_A54_C1.jpg,1.0,1.0
198,3,A55,60.56,3.0,1.0,h-2024-07-04_16-46-20.579297_ll_A55_C1.jpg,v-2024-07-04_16-46-20.579297_ll_A55_C1.jpg,2.0,1.0
199,3,A56,22.55,2.0,3.0,h-2024-07-04_16-46-25.757800_ll_A56_C3.jpg,v-2024-07-04_16-46-25.757800_ll_A56_C3.jpg,-1.0,0.0
200,3,A57,60.37,3.0,3.0,h-2024-07-04_16-46-40.141131_ll_A57_C3.jpg,v-2024-07-04_16-46-40.141131_ll_A57_C3.jpg,0.0,1.0
201,3,A58,52.99,3.0,3.0,h-2024-07-04_16-46-54.557169_ll_A58_C3.jpg,v-2024-07-04_16-46-54.557169_ll_A58_C3.jpg,0.0,1.0
202,3,A59,30.81,2.0,3.0,h-2024-07-04_16-47-08.963543_ll_A59_C3.jpg,v-2024-07-04_16-47-08.963543_ll_A59_C3.jpg,-1.0,0.0
203,3,A60,54.46,3.0,1.0,h-2024-07-04_16-47-28.259769_ll_A60_C1.jpg,v-2024-07-04_16-47-28.259769_ll_A60_C1.jpg,2.0,1.0
204,3,A61,7.49,2.0,2.0,h-2024-07-04_16-47-33.433140_ll_A61_C2.jpg,v-2024-07-04_16-47-33.433140_ll_A61_C2.jpg,0.0,1.0
205,3,A62,27.67,2.0,3.0,h-2024-07-04_16-47-38.624953_ll_A62_C3.jpg,v-2024-07-04_16-47-38.624953_ll_A62_C3.jpg,-1.0,0.0
206,3,A63,50.63,3.0,3.0,h-2024-07-04_16-47-53.136288_ll_A63_C3.jpg,v-2024-07-04_16-47-53.136288_ll_A63_C3.jpg,0.0,1.0
207,3,A64,32.55,2.0,3.0,h-2024-07-04_16-48-07.457171_ll_A64_C3.jpg,v-2024-07-04_16-48-07.457171_ll_A64_C3.jpg,-1.0,0.0
208,3,A65,36.2,2.0,3.0,h-2024-07-04_16-48-21.866303_ll_A65_C3.jpg,v-2024-07-04_16-48-21.866303_ll_A65_C3.jpg,-1.0,0.0
209,3,A66,6.93,2.0,1.0,h-2024-07-04_16-48-36.448478_ll_A66_C1.jpg,v-2024-07-04_16-48-36.448478_ll_A66_C1.jpg,1.0,1.0
210,3,A67,29.28,2.0,1.0,h-2024-07-04_16-48-41.653980_ll_A67_C1.jpg,v-2024-07-04_16-48-41.653980_ll_A67_C1.jpg,1.0,1.0
211,3,A68,58.96,3.0,1.0,h-2024-07-04_16-48-46.759378_ll_A68_C1.jpg,v-2024-07-04_16-48-46.759378_ll_A68_C1.jpg,2.0,1.0
212,3,A69,59.16,3.0,1.0,h-2024-07-04_16-48-51.958427_ll_A69_C1.jpg,v-2024-07-04_16-48-51.958427_ll_A69_C1.jpg,2.0,1.0
213,3,A70,33.92,2.0,3.0,h-2024-07-04_16-48-57.125846_ll_A70_C3.jpg,v-2024-07-04_16-48-57.125846_ll_A70_C3.jpg,-1.0,0.0
214,3,A71,33.9,2.0,1.0,h-2024-07-04_16-49-11.533051_ll_A71_C1.jpg,v-2024-07-04_16-49-11.533051_ll_A71_C1.jpg,1.0,1.0
215,3,A72,10.39,2.0,1.0,h-2024-07-04_16-49-16.653758_ll_A72_C1.jpg,v-2024-07-04_16-49-16.653758_ll_A72_C1.jpg,1.0,1.0
216,4,A1,20.79,2.0,3.0,h-2024-07-04_16-51-24.656442_ll_A1_C3.jpg,v-2024-07-04_16-51-24.656442_ll_A1_C3.jpg,-1.0,0.0
217,4,A2,9.51,2.0,3.0,h-2024-07-04_16-52-50.255824_ll_A2_C3.jpg,v-2024-07-04_16-52-50.255824_ll_A2_C3.jpg,-1.0,0.0
218,4,A3,0.0,2.0,1.0,h-2024-07-04_16-53-04.642087_ll_A3_C1.jpg,v-2024-07-04_16-53-04.642087_ll_A3_C1.jpg,1.0,1.0
219,4,A4,33.33,2.0,3.0,h-2024-07-04_16-53-09.829825_ll_A4_C3.jpg,v-2024-07-04_16-53-09.829825_ll_A4_C3.jpg,-1.0,0.0
220,4,A5,23.92,2.0,1.0,h-2024-07-04_16-53-24.112682_ll_A5_C1.jpg,v-2024-07-04_16-53-24.112682_ll_A5_C1.jpg,1.0,1.0
221,4,A6,0.0,2.0,1.0,h-2024-07-04_16-53-29.258495_ll_A6_C1.jpg,v-2024-07-04_16-53-29.258495_ll_A6_C1.jpg,1.0,1.0
222,4,A7,18.06,2.0,3.0,h-2024-07-04_16-53-34.430465_ll_A7_C3.jpg,v-2024-07-04_16-53-34.430465_ll_A7_C3.jpg,-1.0,0.0
223,4,A8,31.0,2.0,3.0,h-2024-07-04_16-53-48.899440_ll_A8_C3.jpg,v-2024-07-04_16-53-48.899440_ll_A8_C3.jpg,-1.0,0.0
224,4,A9,0.0,2.0,1.0,h-2024-07-04_16-54-03.336230_ll_A9_C1.jpg,v-2024-07-04_16-54-03.336230_ll_A9_C1.jpg,1.0,1.0
225,4,A10,29.19,2.0,3.0,h-2024-07-04_16-54-08.595020_ll_A10_C3.jpg,v-2024-07-04_16-54-08.595020_ll_A10_C3.jpg,-1.0,0.0
226,4,A11,29.34,2.0,3.0,h-2024-07-04_17-03-12.559818_ll_A11_C3.jpg,v-2024-07-04_17-03-12.559818_ll_A11_C3.jpg,-1.0,0.0
227,4,A12,21.04,2.0,3.0,h-2024-07-04_17-03-31.856258_ll_A12_C3.jpg,v-2024-07-04_17-03-31.856258_ll_A12_C3.jpg,-1.0,0.0
228,4,A13,9.53,2.0,2.0,h-2024-07-04_17-03-46.259521_ll_A13_C2.jpg,v-2024-07-04_17-03-46.259521_ll_A13_C2.jpg,0.0,1.0
229,4,A14,43.09,2.0,3.0,h-2024-07-04_17-03-51.365863_ll_A14_C3.jpg,v-2024-07-04_17-03-51.365863_ll_A14_C3.jpg,-1.0,0.0
230,4,A15,16.0,2.0,1.0,h-2024-07-04_17-04-05.698742_ll_A15_C1.jpg,v-2024-07-04_17-04-05.698742_ll_A15_C1.jpg,1.0,1.0
231,4,A16,32.4,2.0,3.0,h-2024-07-04_17-04-10.849745_ll_A16_C3.jpg,v-2024-07-04_17-04-10.849745_ll_A16_C3.jpg,-1.0,0.0
232,4,A17,53.84,3.0,3.0,h-2024-07-04_17-04-25.420090_ll_A17_C3.jpg,v-2024-07-04_17-04-25.420090_ll_A17_C3.jpg,0.0,1.0
233,4,A18,32.95,2.0,3.0,h-2024-07-04_17-04-39.665462_ll_A18_C3.jpg,v-2024-07-04_17-04-39.665462_ll_A18_C3.jpg,-1.0,0.0
234,4,A19,9.71,2.0,1.0,h-2024-07-04_17-04-54.026965_ll_A19_C1.jpg,v-2024-07-04_17-04-54.026965_ll_A19_C1.jpg,1.0,1.0
235,4,A20,42.4,2.0,3.0,h-2024-07-04_17-04-59.234762_ll_A20_C3.jpg,v-2024-07-04_17-04-59.234762_ll_A20_C3.jpg,-1.0,0.0
236,4,A21,34.89,2.0,3.0,h-2024-07-04_17-05-18.511699_ll_A21_C3.jpg,v-2024-07-04_17-05-18.511699_ll_A21_C3.jpg,-1.0,0.0
237,4,A22,33.67,2.0,3.0,h-2024-07-04_17-05-32.949697_ll_A22_C3.jpg,v-2024-07-04_17-05-32.949697_ll_A22_C3.jpg,-1.0,0.0
238,4,A23,0.0,2.0,1.0,h-2024-07-04_17-05-47.262409_ll_A23_C1.jpg,v-2024-07-04_17-05-47.262409_ll_A23_C1.jpg,1.0,1.0
239,4,A24,40.03,2.0,3.0,h-2024-07-04_17-05-52.336045_ll_A24_C3.jpg,v-2024-07-04_17-05-52.336045_ll_A24_C3.jpg,-1.0,0.0
240,4,A25,30.61,2.0,3.0,h-2024-07-04_17-06-06.823676_ll_A25_C3.jpg,v-2024-07-04_17-06-06.823676_ll_A25_C3.jpg,-1.0,0.0
241,4,A26,26.95,2.0,3.0,h-2024-07-04_17-06-21.089342_ll_A26_C3.jpg,v-2024-07-04_17-06-21.089342_ll_A26_C3.jpg,-1.0,0.0
242,4,A27,29.39,2.0,3.0,h-2024-07-04_17-06-35.404157_ll_A27_C3.jpg,v-2024-07-04_17-06-35.404157_ll_A27_C3.jpg,-1.0,0.0
243,4,A28,54.27,3.0,3.0,h-2024-07-04_17-08-03.222750_ll_A28_C3.jpg,v-2024-07-04_17-08-03.222750_ll_A28_C3.jpg,0.0,1.0
244,4,A29,0.0,2.0,1.0,h-2024-07-04_17-08-17.690414_ll_A29_C1.jpg,v-2024-07-04_17-08-17.690414_ll_A29_C1.jpg,1.0,1.0
245,4,A30,30.04,2.0,3.0,h-2024-07-04_17-08-22.850826_ll_A30_C3.jpg,v-2024-07-04_17-08-22.850826_ll_A30_C3.jpg,-1.0,0.0
246,4,A31,23.71,2.0,1.0,h-2024-07-04_17-08-37.328737_ll_A31_C1.jpg,v-2024-07-04_17-08-37.328737_ll_A31_C1.jpg,1.0,1.0
247,4,A32,23.33,2.0,3.0,h-2024-07-04_17-08-42.539977_ll_A32_C3.jpg,v-2024-07-04_17-08-42.539977_ll_A32_C3.jpg,-1.0,0.0
248,4,A33,38.4,2.0,3.0,h-2024-07-04_17-08-57.005306_ll_A33_C3.jpg,v-2024-07-04_17-08-57.005306_ll_A33_C3.jpg,-1.0,0.0
249,4,A34,0.0,2.0,1.0,h-2024-07-04_17-09-11.534289_ll_A34_C1.jpg,v-2024-07-04_17-09-11.534289_ll_A34_C1.jpg,1.0,1.0
250,4,A35,36.3,2.0,3.0,h-2024-07-04_17-09-16.735702_ll_A35_C3.jpg,v-2024-07-04_17-09-16.735702_ll_A35_C3.jpg,-1.0,0.0
251,4,A36,21.9,2.0,1.0,h-2024-07-04_17-09-30.936627_ll_A36_C1.jpg,v-2024-07-04_17-09-30.936627_ll_A36_C1.jpg,1.0,1.0
252,4,A37,36.2,2.0,3.0,h-2024-07-04_17-09-36.131766_ll_A37_C3.jpg,v-2024-07-04_17-09-36.131766_ll_A37_C3.jpg,-1.0,0.0
253,4,A38,37.26,2.0,3.0,h-2024-07-04_17-09-55.355422_ll_A38_C3.jpg,v-2024-07-04_17-09-55.355422_ll_A38_C3.jpg,-1.0,0.0
254,4,A39,0.0,2.0,1.0,h-2024-07-04_17-10-09.761814_ll_A39_C1.jpg,v-2024-07-04_17-10-09.761814_ll_A39_C1.jpg,1.0,1.0
255,4,A40,40.25,2.0,3.0,h-2024-07-04_17-10-14.875550_ll_A40_C3.jpg,v-2024-07-04_17-10-14.875550_ll_A40_C3.jpg,-1.0,0.0
256,4,A41,24.38,2.0,0.0,h-2024-07-04_17-10-29.144359_ll_A41_C0.jpg,v-2024-07-04_17-10-29.144359_ll_A41_C0.jpg,2.0,
257,4,A42,23.3,2.0,1.0,h-2024-07-04_17-10-35.545863_ll_A42_C1.jpg,v-2024-07-04_17-10-35.545863_ll_A42_C1.jpg,1.0,1.0
258,4,A43,17.32,2.0,3.0,h-2024-07-04_17-10-40.802819_ll_A43_C3.jpg,v-2024-07-04_17-10-40.802819_ll_A43_C3.jpg,-1.0,0.0
259,4,A44,3.0,2.0,0.0,h-2024-07-04_17-10-55.165498_ll_A44_C0.jpg,v-2024-07-04_17-10-55.165498_ll_A44_C0.jpg,2.0,
260,4,A45,55.49,3.0,3.0,h-2024-07-04_17-11-01.558707_ll_A45_C3.jpg,v-2024-07-04_17-11-01.558707_ll_A45_C3.jpg,0.0,1.0
261,4,A46,40.9,2.0,3.0,h-2024-07-04_17-11-15.905167_ll_A46_C3.jpg,v-2024-07-04_17-11-15.905167_ll_A46_C3.jpg,-1.0,0.0
262,4,A47,56.16,3.0,3.0,h-2024-07-04_17-11-30.199839_ll_A47_C3.jpg,v-2024-07-04_17-11-30.199839_ll_A47_C3.jpg,0.0,1.0
263,4,A48,0.0,2.0,1.0,h-2024-07-04_17-11-49.329658_ll_A48_C1.jpg,v-2024-07-04_17-11-49.329658_ll_A48_C1.jpg,1.0,1.0
264,4,A49,68.39,3.0,3.0,h-2024-07-04_17-11-54.527352_ll_A49_C3.jpg,v-2024-07-04_17-11-54.527352_ll_A49_C3.jpg,0.0,1.0
265,4,A50,45.03,2.0,3.0,h-2024-07-04_17-12-08.831734_ll_A50_C3.jpg,v-2024-07-04_17-12-08.831734_ll_A50_C3.jpg,-1.0,0.0
266,4,A51,57.86,3.0,3.0,h-2024-07-04_17-12-23.255312_ll_A51_C3.jpg,v-2024-07-04_17-12-23.255312_ll_A51_C3.jpg,0.0,1.0
267,4,A52,72.93,3.0,3.0,h-2024-07-04_17-14-51.757004_ll_A52_C3.jpg,v-2024-07-04_17-14-51.757004_ll_A52_C3.jpg,0.0,1.0
268,4,A53,58.37,3.0,1.0,h-2024-07-04_17-15-06.301783_ll_A53_C1.jpg,v-2024-07-04_17-15-06.301783_ll_A53_C1.jpg,2.0,1.0
269,4,A54,0.0,2.0,1.0,h-2024-07-04_17-15-11.470740_ll_A54_C1.jpg,v-2024-07-04_17-15-11.470740_ll_A54_C1.jpg,1.0,1.0
270,4,A55,21.85,2.0,1.0,h-2024-07-04_17-15-16.567065_ll_A55_C1.jpg,v-2024-07-04_17-15-16.567065_ll_A55_C1.jpg,1.0,1.0
271,4,A56,61.09,3.0,3.0,h-2024-07-04_17-15-21.693055_ll_A56_C3.jpg,v-2024-07-04_17-15-21.693055_ll_A56_C3.jpg,0.0,1.0
272,4,A57,17.24,2.0,1.0,h-2024-07-04_17-15-36.040805_ll_A57_C1.jpg,v-2024-07-04_17-15-36.040805_ll_A57_C1.jpg,1.0,1.0
273,4,A58,48.18,2.0,3.0,h-2024-07-04_17-15-41.079939_ll_A58_C3.jpg,v-2024-07-04_17-15-41.079939_ll_A58_C3.jpg,-1.0,0.0
274,4,A59,62.88,3.0,3.0,h-2024-07-04_17-17-22.754796_ll_A59_C3.jpg,v-2024-07-04_17-17-22.754796_ll_A59_C3.jpg,0.0,1.0
275,4,A60,54.94,3.0,3.0,h-2024-07-04_17-17-37.058072_ll_A60_C3.jpg,v-2024-07-04_17-17-37.058072_ll_A60_C3.jpg,0.0,1.0
276,4,A61,32.43,2.0,3.0,h-2024-07-04_17-17-51.398611_ll_A61_C3.jpg,v-2024-07-04_17-17-51.398611_ll_A61_C3.jpg,-1.0,0.0
277,4,A62,37.36,2.0,3.0,h-2024-07-04_17-18-05.838001_ll_A62_C3.jpg,v-2024-07-04_17-18-05.838001_ll_A62_C3.jpg,-1.0,0.0
278,4,A63,67.05,3.0,3.0,h-2024-07-04_17-18-20.328150_ll_A63_C3.jpg,v-2024-07-04_17-18-20.328150_ll_A63_C3.jpg,0.0,1.0
279,4,A64,35.15,2.0,3.0,h-2024-07-04_17-18-34.757907_ll_A64_C3.jpg,v-2024-07-04_17-18-34.757907_ll_A64_C3.jpg,-1.0,0.0
280,4,A65,49.22,2.0,3.0,h-2024-07-04_17-18-54.156231_ll_A65_C3.jpg,v-2024-07-04_17-18-54.156231_ll_A65_C3.jpg,-1.0,0.0
281,4,A66,42.07,2.0,1.0,h-2024-07-04_17-19-08.379685_ll_A66_C1.jpg,v-2024-07-04_17-19-08.379685_ll_A66_C1.jpg,1.0,1.0
282,4,A67,25.89,2.0,1.0,h-2024-07-04_17-19-13.519287_ll_A67_C1.jpg,v-2024-07-04_17-19-13.519287_ll_A67_C1.jpg,1.0,1.0
283,4,A68,40.29,2.0,3.0,h-2024-07-04_17-19-18.672070_ll_A68_C3.jpg,v-2024-07-04_17-19-18.672070_ll_A68_C3.jpg,-1.0,0.0
284,4,A69,52.57,3.0,3.0,h-2024-07-04_17-19-33.137706_ll_A69_C3.jpg,v-2024-07-04_17-19-33.137706_ll_A69_C3.jpg,0.0,1.0
285,4,A70,0.0,2.0,1.0,h-2024-07-04_17-19-47.544100_ll_A70_C1.jpg,v-2024-07-04_17-19-47.544100_ll_A70_C1.jpg,1.0,1.0
286,4,A71,41.0,2.0,3.0,h-2024-07-04_17-19-52.669304_ll_A71_C3.jpg,v-2024-07-04_17-19-52.669304_ll_A71_C3.jpg,-1.0,0.0
287,4,A72,31.15,2.0,3.0,h-2024-07-04_17-20-06.964143_ll_A72_C3.jpg,v-2024-07-04_17-20-06.964143_ll_A72_C3.jpg,-1.0,0.0
